Values,Values_14_11_25,Values_14_19_56,Values_14_28_26,Values_14_38_27,Values_14_48_52,Values_14_57_44,Values_15_06_05,Values_15_14_26,Values_15_22_48,Values_15_31_10,Values_15_39_32,Values_15_47_56,Values_15_56_18,Values_16_04_40,Values_16_13_01,Values_16_21_22,Values_16_29_43,Values_16_38_03,Values_16_46_25,Values_16_54_49,Values_17_03_11,Values_17_11_32,Values_17_19_54,Values_17_28_15,Values_17_36_36,Values_17_45_00,Values_17_53_21,Values_18_01_41,Values_18_10_03,Values_18_18_24,Values_18_26_45,Values_18_35_07,Values_18_43_28,Values_18_51_50,Values_19_00_12,Values_19_08_32,Values_19_16_54,Values_19_25_15,Values_19_33_36,Values_19_41_57,Values_19_50_19,Values_19_58_39,Values_20_07_00,Values_20_15_21,Values_20_23_41,Values_20_32_02,Values_20_40_22,Values_20_48_43,Values_20_57_04,Values_21_05_25,Values_21_13_49,Values_21_22_10,Values_21_30_32,Values_21_38_55,Values_21_47_17,Values_21_55_37,Values_22_03_57,Values_22_12_18,Values_22_20_39,Values_22_29_01,Values_22_37_22,Values_22_46_17,Values_22_54_51,Values_22_58_05
2.3794125755498623,2.2512046707910165,2.083131375360802,1.847766630089144,1.6242261185239435,1.460561354255116,1.3502497188887863,1.273803619226264,1.2170782758802543,1.172118356486812,1.1347257239900816,1.1026134643031265,1.0744357633581076,1.0493316054860518,1.0267109183298062,1.0061488936061629,0.9873294402659948,0.9700122025337248,0.9540117179037574,0.9391833402562788,0.925413244949008,0.9126110863208392,0.9007044886464887,0.8896348632112359,0.8793542124221202,0.8698226793652938,0.8610066628016476,0.8528773598841722,0.8454096301627306,0.8385810988467016,0.8323714367076186,0.8267617701792096,0.8217341882641505,0.8172713236903797,0.8133559946112355,0.8099708998012523,0.8070983653266982,0.8047201437047872,0.8028172682249872,0.8013699645795541,0.8003576209034587,0.799758814664215,0.7995513922346544,0.7997125943082672,0.8002192178541245,0.8010478040078517,0.8021748405952933,0.8035769682975565,0.8052311807210224,0.8071150100529731,0.8092066922128223,0.8114853073137862,0.8139308933273389,0.8165245323873895,0.8192484107568994,0.8220858542880032,0.825021342050011,0.8280405010804325,0.8311300854221706,0.834277942513975,0.8374729697759978,0.8407050640934303,0.8439650663942694,0.8472447033254493,0.8484945391149201
2.326331355249092,2.225963215903431,2.0771523442562705,1.8521080900323228,1.6295121404575512,1.4629487561192858,1.349670641176955,1.2711623570581614,1.213257202911347,1.16779708660325,1.1303976722423434,1.0986308641835696,1.0710487479392508,1.0467171886591125,1.0249936208543518,1.005415348735489,0.9876388170041286,0.9714037201405612,0.9565101064139911,0.9428028256970216,0.9301604607019808,0.9184871963333048,0.9077067299297203,0.8977576602032694,0.8885899762290732,0.8801623758179289,0.8724402116575181,0.8653939113689035,0.8589977529769739,0.8532289047418056,0.8480666600133531,0.843491815665892,0.8394861570299977,0.8360320240501424,0.8331119429954875,0.830708315275348,0.8288031603734868,0.8273779132738827,0.8264132786421181,0.8258891436664634,0.8257845504948308,0.8260777265816714,0.82674616864055,0.8277667731798346,0.8291160040980506,0.8307700864717643,0.8327052149514307,0.8348977654983362,0.837324500475328,0.8399627585775591,0.8427906233715585,0.8457870661811687,0.8489320611966099,0.8522066722796156,0.8555931125608961,0.8590747787655586,0.8626362630549641,0.8662633454686972,0.8699429702489192,0.8736632092295391,0.8774132152380509,0.8811831682992237,0.8849642169163733,0.8887484164969066,0.8901857356972869
2.273644715308393,2.2022311659632843,2.073913652663091,1.8611987481629104,1.6416374255021342,1.4737682431396806,1.3586396510501688,1.2788867181707295,1.2204501615048415,1.1750386095910703,1.1381162583943312,1.1071319117088114,1.0805459549739551,1.0573578164469388,1.0368771326409083,1.0186068229892506,1.0021785783462884,0.9873142874524996,0.9738012297546732,0.9614751465710032,0.9502081707208634,0.9398999623933076,0.930471080689768,0.9218579769048204,0.9140091935305988,0.906882470894207,0.9004425395026739,0.8946594291336314,0.8895071649214497,0.8849627510112597,0.881005366232506,0.8776157157421266,0.8747754981617522,0.8724669604394676,0.8706725229438561,0.8693744650287502,0.8685546671538508,0.868194409288171,0.8682742274173553,0.8687738297644376,0.8696720734406514,0.8709469996653831,0.8725759230814103,0.8745355679515332,0.87680224150772,0.8793520333609897,0.882161029163664,0.8852055270518672,0.8884622467060771,0.8919085223967173,0.8955224737107668,0.899283149681304,0.903170644228118,0.9071661824538318,0.9112521789889768,0.915412270439337,0.9196313248424512,0.9238954313425696,0.9281918734776152,0.9325090893645682,0.9368366218234082,0.941165061300786,0.9454859839341674,0.949791886871568,0.951422782908996
2.221412877020005,2.179832583502252,2.072988433942701,1.8744214266497243,1.6598949656368918,1.4922791531425168,1.376397742406119,1.296200007958063,1.2378599861255728,1.193022473645802,1.1570357230331787,1.1272443374109309,1.1020280429171156,1.080326965534579,1.0614079423786549,1.0447432070130571,1.029942528443509,1.0167122041828809,1.0048285010462967,0.9941194596413152,0.9844519024837628,0.9757218965049016,0.9678476317146314,0.9607640539625508,0.954418800951124,0.948769117878983,0.943779511937233,0.9394199627320906,0.9356645485339874,0.9324903812573456,0.9298767689615458,0.9278045456402872,0.926255524749004,0.9252120464352528,0.9246565993174816,0.9245715058326944,0.924938666351187,0.925739361139873,0.9269541115222236,0.9285626015016024,0.9305436602924514,0.9328753036775536,0.9355348295183404,0.938498960006386,0.941744020739448,0.9452461453468832,0.9489814936919392,0.9529264720454786,0.9570579449714728,0.9613534302478808,0.965791270516108,0.9703507774236674,0.9750123462472392,0.9797575406463772,0.9845691488607768,0.9894312135336634,0.9943290381893586,0.9992491736954564,1.0041793882051626,1.009108623957498,1.0140269440529428,1.0189254721224614,1.02379632728011,1.0286325565081702,1.0304599509342867
2.1696796696071274,2.1585813965420573,2.073941658149897,1.8911340318708445,1.6835300226535086,1.517674521053363,1.4021054515954137,1.3222335896143411,1.2645876798385272,1.2208175685798814,1.1861915998540744,1.157969721464672,1.1344625637503982,1.114558452876003,1.0974866662334493,1.08269259974103,1.069767018456262,1.0584028860945836,1.0483672271427915,1.0394817843971305,1.0316091923716546,1.024642831212588,1.0184992615301376,1.0131125340244864,1.0084298910608007,1.004408513133335,1.0010130521894527,0.9982137561637596,0.9959850352415012,0.9943043558425938,0.9931513760402771,0.9925072584470328,0.9923541142791787,0.992674546544282,0.993451271701404,0.9946668076990992,0.9963032227497391,0.9983419432809176,1.00076362191256,1.0035480663387,1.006674229236408,1.0101202568561731,1.0138635913945555,1.0178811195353503,1.022149357075004,1.026644658217432,1.0313434374632309,1.0362223924282314,1.0412587173126848,1.046430298377821,1.0517158851896395,1.057095233496088,1.0625492178499316,1.0680599137664228,1.0736106508687322,1.0791860393428412,1.0847719728521217,1.090355611357002,1.0959253474264647,1.1014707594962647,1.1069825552528114,1.112452508101178,1.117873389140544,1.1232388968144758,1.1252621121052342
2.118473594105938,2.1382839052499665,2.0763370694035643,1.910680844040288,1.7117538502800873,1.5490961414824014,1.4348589306755737,1.3560438458128168,1.299650182115609,1.2574006240287654,1.2245198708062086,1.1982032356930117,1.1767042264133172,1.1588671603181349,1.1438891786295071,1.1311927951955518,1.1203527437121987,1.1110509309033727,1.1030469053142642,1.0961574958409372,1.090242242870215,1.0851927122509133,1.0809245380295285,1.0773714481886334,1.0744807616228875,1.0722099881165676,1.0705242577574987,1.0693943727378292,1.068795323706207,1.068705150546527,1.069104056834771,1.0699737107415273,1.0712966837051268,1.0730559930547716,1.0752347266134403,1.0778157361785812,1.080781393451966,1.0841134062275544,1.0877926951638257,1.0917993315900147,1.0961125361000943,1.1007107352848573,1.1055716714527863,1.110672557523005,1.1159902668613826,1.1215015465513258,1.127183241985492,1.133012521128902,1.138967088235025,1.145025378481375,1.151166727420207,1.1573715112697762,1.163621256328285,1.1698987174697038,1.176187927333176,1.182474218674686,1.1887442231524583,1.1949858500984216,1.201188248941145,1.2073417587967807,1.213437848450961,1.2194690497133105,1.2254288865838123,1.2313118024008534,1.233526136178125
2.067808609168793,2.1187407689772133,2.07974300974314,1.9324026377428585,1.7437563516305692,1.5856485911389815,1.4737049899108137,1.3966281416671864,1.3419971918815137,1.301673831533993,1.270875323477585,1.2467526732600838,1.227514539048328,1.2119692339744637,1.199287317880698,1.1888724478626629,1.1802863263221863,1.1732020792710127,1.1673735270530148,1.1626139385475442,1.1587808170758338,1.1557647462334166,1.1534810944421183,1.15186379755217,1.1508606820905072,1.1504299421409911,1.1505374825655086,1.1511549115059017,1.152258017049996,1.1538256026509028,1.1558385867269758,1.1582792964319284,1.1611309048981149,1.1643769766329797,1.1680010979605953,1.171986578513656,1.1763162166172771,1.180972125754549,1.1859356218992607,1.1911871716977511,1.1967064008421051,1.2024721596447483,1.208462640394666,1.2146555384778486,1.2210282469144411,1.22755807275917,1.2342224632782326,1.240999230345046,1.24786676297646,1.2548042196621965,1.2617916945868022,1.268810353985205,1.2758425411263925,1.2828718500835123,1.2898831700770743,1.2968627030124422,1.303797957601085,1.3106777237147011,1.3174920307020117,1.324232093229175,1.3308902478921405,1.3374598835874407,1.3439353680785295,1.3503119729132675,1.352708320219837
2.017684702346209,2.09974856556228,2.0837371933486977,1.955645657804836,1.7787177390423932,1.6264123354027042,1.5176552744930587,1.4429399833594778,1.3905272658804309,1.3524818365245554,1.3240493844294787,1.3023570695643103,1.2855811654124072,1.2725021273736286,1.262269570987003,1.2542723576738852,1.248062162263367,1.2433055890008191,1.2397524472284274,1.2372137612397378,1.235546011584057,1.2346395870221205,1.2344102064957552,1.2347925005053129,1.2357351922906092,1.2371974755264223,1.2391462893980458,1.241554265426558,1.2443981747554391,1.247657746058116,1.251314756327012,1.2553523222563197,1.259754339874236,1.2645050358783625,1.2695886066166338,1.274988929945808,1.280689342140538,1.2866724764413988,1.292920162471744,1.2994133860044548,1.3061323079706977,1.3130563393487558,1.3201642662267048,1.3274344168271992,1.334844860057837,1.34237362404005,1.3499989226242044,1.3576993785024072,1.365454233060294,1.3732435348820908,1.381048301278125,1.3888506493453308,1.3966338953075383,1.404382622518929,1.412082720105604,1.4197213950215666,1.427287161020748,1.434769808278523,1.4421603574405075,1.449451001685249,1.4566350400544703,1.4637068050227984,1.4706615867231838,1.4774955559522187,1.480060133695051
1.9680883144984065,2.081101018876156,2.0879105186596854,1.9797694913616064,1.8158192708887213,1.6704560542820657,1.5656997572273663,1.4939035875808828,1.4441034349348276,1.408628368603169,1.3827877231033894,1.363705236281138,1.3495373460412752,1.3390448689170902,1.331362149326299,1.325867318691104,1.3221050104857208,1.3197375344716211,1.3185123660543605,1.318239555649368,1.3187755286407408,1.3200112195033074,1.321863268004514,1.3242674420920997,1.327173709216726,1.3305425391058638,1.3343421289455724,1.338546318246366,1.3431330170689264,1.3480830142150448,1.353379065148595,1.359005185592339,1.3649460971911445,1.3711867877478865,1.3777121612178749,1.3845067620443077,1.3915545654054509,1.3988388293824343,1.4063420077125763,1.4140457220804348,1.4219307923559,1.4299773210194064,1.4381648257710042,1.4464724119284815,1.4548789741223564,1.4633634158012876,1.4719048747190056,1.480482943260844,1.489077874049299,1.4976707630776924,1.506243705074243,1.5147799179269583,1.5232638352043513,1.5316811674027655,1.5400189340929633,1.548265469896678,1.556410407898031,1.5644446442925264,1.5723602880809684,1.5801505994000498,1.587809919727322,1.5953335968976246,1.6027179073068638,1.609959977378408,1.6126742082746528
1.918992685404636,2.0625899890845045,2.0918700211255823,2.0041538830737275,1.854253127357721,1.7168483036637798,1.6168197079805184,1.5484280542518358,1.5015685548765976,1.4688927482593628,1.4458078850070644,1.429454488069158,1.4179816851151197,1.4101388768169951,1.4050508014785388,1.402088901653388,1.4007937189683402,1.400825451824426,1.4019308707557463,1.4039202736602183,1.4066509493425638,1.4100150709620352,1.4139307240226768,1.4183352139912675,1.4231800602746685,1.428427248507106,1.434046424162826,1.440012789176515,1.446305521363576,1.452906580578371,1.4597997995590897,1.4669701841555356,1.4744033684520457,1.48208518662704,1.490001336175148,1.4981371165524169,1.5064772342834876,1.5150056699873649,1.5237056054182858,1.5325594089238148,1.541548677220918,1.5506543293131791,1.5598567462448625,1.5691359481305784,1.5784717979505518,1.5878442207422545,1.5972334265929724,1.60662012661449,1.6159857327138532,1.6253125338138388,1.6345838436175026,1.6437841171126748,1.652899035170742,1.6619155581352365,1.67082195077571,1.6796077816872024,1.6882639008312526,1.6967823990725714,1.7051565535276068,1.7133807622997677,1.721450471800648,1.7293620995384176,1.73711295468919,1.744701158460083,1.7475417685295558
1.8703581857938265,2.044006314119298,2.0952410777087125,2.028204540628421,1.8932314618025368,1.7646685864741334,1.6700002505128009,1.6054212773293906,1.5617605432017363,1.5320464332902224,1.5118171279069368,1.4982497454336456,1.4894984961413544,1.484309524374543,1.481803576053836,1.4813493936138509,1.482486321696531,1.4848745750163534,1.4882617935850049,1.4924596912854378,1.497327288664973,1.5027586433245632,1.5086737675215431,1.515011863877662,1.5217262745736646,1.5287807075677091,1.5361464168945265,1.5438000946435757,1.5517222916834008,1.559896229294642,1.568306898526782,1.576940371244575,1.585783267886416,1.59482234339584,1.6040441655910758,1.6134348696420298,1.6229799792365862,1.632664289373682,1.6424718083147842,1.652385756532585,1.662388620031754,1.6724622534374158,1.6825880262494368,1.692747003557779,1.7029201507330551,1.7130885508992642,1.723233623896584,1.7333373363131968,1.7433823938471211,1.7533524091210035,1.7632320404893065,1.773007099438647,1.782664626279712,1.7921929353026456,1.8015816319739653,1.810821605395729,1.8199049997979693,1.8288251689492072,1.8375766172873729,1.846154931305344,1.8545567043287148,1.862779457489694,1.870821559132995,1.8786821445785435,1.881621516332271
1.8221326954045427,2.0251405815413577,2.0976689773427792,2.0513579758181195,1.9319946333306464,1.813017853984649,1.7242425473277896,1.663803645565227,1.623527556663954,1.596869658699252,1.5795305105740336,1.5687430573919767,1.5626787431044342,1.56008848449197,1.5600945550963716,1.5620669064789283,1.565546509254277,1.5701956560066408,1.5757643697305337,1.5820668930019186,1.5889647954977777,1.5963546187419626,1.6041587409332037,1.6123185838871252,1.620789549792908,1.6295372455610255,1.6385346678413208,1.6477601037327894,1.657195562683644,1.6668256008574034,1.6766364343269229,1.6866152648489787,1.6967497631389448,1.7070276710104997,1.7174364964841862,1.727963285276498,1.738594458873827,1.7493157136489248,1.7601119779982424,1.7709674247715388,1.7818655358351327,1.7927892137356416,1.803720933576512,1.814642926288302,1.8255373828771344,1.8363866686947017,1.847173536809758,1.8578813305287736,1.8684941668407185,1.8789970944360663,1.8893762223299773,1.899618817126784,1.9097133689856929,1.919649627740694,1.929418611949218,1.9390125942165624,1.948425066622398,1.9576506901413304,1.966685231821232,1.9755254931882984,1.9841692329309624,1.992615086567869,2.000862485236515,2.0089115754268128,2.011918377373624
1.7742520788744,2.0057838984097778,2.0988199705752004,2.0730854255872844,1.9698185965080184,1.8610283990051084,1.7785755735898354,1.7225214878626256,1.685743050794535,1.6621680920452429,1.647689133290467,1.639613417610282,1.6361414230103737,1.636036669746504,1.6384283431618671,1.642691406842354,1.6483711913546644,1.655134052039727,1.6627338414846653,1.670988384994912,1.679762567213714,1.6889559677828834,1.6984937303119962,1.7083197831159174,1.718391795380719,1.7286774234040645,1.7391515179752133,1.7497940468322362,1.7605885472711336,1.7715209701753871,1.782578812047266,1.793750459091236,1.8050246885490648,1.8163902888369232,1.8278357726267864,1.8393491661616104,1.8509178647149875,1.8625285482194256,1.8741671535087168,1.8858188998846168,1.8974683643186208,1.9090996008358785,1.920696296927993,1.932241958096907,1.943720110233956,1.9551145091742053,1.966409346943852,1.977589445282423,1.9886404287881656,1.999548871912801,2.010302416362169,2.020889857398549,2.031301199474751,2.041527682931238,2.051561784714871,2.061397196573409,2.07102878458394,2.0804525338882733,2.089665482334268,2.098665646401482,2.1074519423541545,2.116024105207565,2.124382607529701,2.13252857976845,2.135568662725026
1.7266408018592156,1.9857287138719304,2.098381907511625,2.0928958993592417,2.006021400983653,1.9078730487417643,1.8320673625503527,1.7805601185116977,1.7473205432908991,1.7267892872037809,1.7150782694923168,1.7095865659501812,1.7085550309699793,1.7107673553462062,1.7153648427688963,1.7217311385751666,1.7294185610486212,1.7380994256700677,1.7475327879279632,1.7575410479513005,1.7679931186022466,1.7787921271016265,1.7898663438693845,1.80116245866207,1.8126405872076048,1.8242705624414584,1.8360291813269272,1.847898161581437,1.8598626240842293,1.871909963089932,1.8840290017083312,1.896209357499274,1.908440964037697,1.92071371046146,1.933017173380692,1.945340424452705,1.9576719033279475,1.9699993496109816,1.9823097897800368,1.9945895752311469,2.006824467225034,2.018999762922685,2.031100455081274,2.043111416488326,2.0550175990107324,2.066804236952741,2.0784570447394457,2.08996240009927,2.101307505717082,2.1124805241984514,2.123470683453202,2.134268351464565,2.1448650812434646,2.1552536279666152,2.16542794142216,2.175383137300144,2.185115451191045,2.1946221791184697,2.2039016082132625,2.2129529407917183,2.221776214648913,2.230372222014391,2.238742429057745,2.2468888975053334,2.249926413175794
1.679212719416113,1.9647697358554403,2.0960645667323026,2.1103384045920928,2.039968741720046,1.952773523442382,1.8838355377770808,1.8369562488414344,1.807227794392882,1.789638590691656,1.780544978560372,1.7774542966024378,1.7786585558448214,1.7829688558097383,1.7895436060852543,1.7977786434451557,1.8072357778552268,1.8175950834429444,1.8286221115419248,1.8401447632486505,1.852036638485964,1.864204876492493,1.8765811985929632,1.8891152800057485,1.901769836913432,1.914516984922069,1.927335541651776,1.9402090296213224,1.953124196994376,1.9660699200079488,1.979036386063711,1.9920144836162657,2.0049953457337595,2.0179700100760827,2.0309291701005754,2.0438630009512293,2.0567610496239075,2.0696121827319174,2.082404587351493,2.0951258205966576,2.1077629032103644,2.1203024509853856,2.1327308363861195,2.1450343714561537,2.1571995021108066,2.169213003919527,2.1810621699471646,2.1927349824675004,2.204220262182063,2.215507790425188,2.226588402028029,2.2374540482790604,2.2480978311393507,2.2585140109601114,2.268697990966241,2.278646282098149,2.288356452050792,2.297827062259999,2.3070575963247686,2.316048382988328,2.3248005163359045,2.333315775500252,2.341596545613899,2.349645741429265,2.352644405197014
1.6318720579360442,1.942704970076501,2.091599769484888,2.1250034115645664,2.0710785015827664,1.9950078035562129,1.9330569009412983,1.8908094657266408,1.8645000336356976,1.8496940539761868,1.8430146720131988,1.842092658864967,1.845281301535832,1.8514259549392784,1.8597068625980568,1.8695353755922093,1.8804851578127668,1.8922457296836617,1.9045903431126907,1.9173532554389328,1.9304133552446128,1.9436822118318344,1.957095283826028,1.9706054252178704,1.9841780814855443,1.997787736359616,2.011415285605679,2.02504609719138,2.038668578262284,2.0522731152543443,2.0658512882619497,2.079395287549328,2.092897480452521,2.1063500924110428,2.119744977560549,2.133073462631132,2.146326253726492,2.159493399055462,2.172564302679462,2.185527784446422,2.1983721809416834,2.211085480933819,2.2236554875278767,2.2360699981644774,2.2483169928366484,2.260384821089103,2.2722623789664484,2.2839392683998523,2.2954059333520864,2.306653768855003,2.317675201177071,2.3284637390189893,2.3390139972345745,2.3493216955468967,2.359383635633314,2.369197660195052,2.37876259779533,2.3880781971108345,2.397145053941033,2.405964533935992,2.414538693529042,2.422870201194697,2.43096226061096,2.438818536998973,2.441742932467868
1.5845146013214535,1.9193368970852769,2.084741363513448,2.1365236297612937,2.098824242586474,2.033916346654154,1.978975824910806,1.9412924438982213,1.9182518167242264,1.906019848723791,1.901506038794964,1.902478360413678,1.9073607434669488,1.9150391940720173,1.924720219155133,1.935833793858116,1.9479676385005409,1.9608222841673533,1.9741797913199497,1.9878815521715263,2.0018122844999886,2.0158883568604264,2.03004921231599,2.0442510452151743,2.0584621333206488,2.072659392645716,2.086825836764707,2.100948704500206,2.115018080284183,2.129025876803501,2.1429650837768013,2.1568292129506874,2.1706118892694364,2.1843065532012726,2.197906250457794,2.2114034932747355,2.224790182909608,2.238057586247138,2.251196361215383,2.264196625750463,2.277048064726776,2.2897400680384705,2.302261891930988,2.3146028348213847,2.326752418297405,2.338700564361355,2.350437760716572,2.361955207285768,2.3732449389796804,2.38429992150228,2.3951141189830327,2.405682533773348,2.416001220214812,2.426067275039309,2.435878807850447,2.445434895291997,2.4547355226013488,2.4637815160597585,2.472574469516153,2.4811166677638217,2.489411009069527,2.4974609287938967,2.50527032551466,2.5128434907728683,2.51566030522931
1.5370290821321089,1.8944737917469416,2.075265149743799,2.144574180357602,2.122737628565085,2.068907016659752,2.020911214111006,1.987659564523585,1.967687097788648,1.9577776814761867,1.955143734514049,1.957702683092253,1.9639576322973848,1.9728411297221828,1.9835900398348407,1.995655833271686,2.0086423119353487,2.0222624462009287,2.0363081074635043,2.050628518494929,2.065114701231608,2.079688140533427,2.0942924692949214,2.108887350063648,2.1234439682250184,2.1379417131522973,2.1523657361565567,2.1667051549438523,2.1809517337137865,2.195098912526434,2.2091410930694746,2.223073113534169,2.236889864577459,2.250586012833712,2.264155809193812,2.277592966574563,2.2908905970126163,2.3040412008689466,2.3170367025471825,2.329868527083606,2.342527711660577,2.355005044984039,2.367291226556014,2.3793770372248684,2.391253512060594,2.4029121071542447,2.4143448527924765,2.4255444869063325,2.436504564509097,2.447219540547816,2.457684825488338,2.467896814379433,2.4778528914785167,2.487551413252422,2.4969916732419497,2.50617385235223,2.515098958151337,2.5237687565303992,2.532185698714122,2.54035284620422,2.5482737957573334,2.5559526061477444,2.563393727955067,2.57060193734306,2.573281028440451
1.4892987694301385,1.8679311795456408,2.0629688128414614,2.1488722601439174,2.142409796961984,2.099458629658551,2.058261837008562,2.02925365813261,2.012107153522727,2.0042357639044246,2.0031683100183995,2.0069823049322504,2.014267655951512,2.0240087882054336,2.035476649135664,2.0481468147584367,2.061640999935229,2.075685895450971,2.0900840718963622,2.104693189114464,2.1194109779659933,2.134164300991717,2.1489011417239485,2.1635847225588085,2.178189181917207,2.19269639826164,2.2070936584567105,2.2213719471801,2.235524692260724,2.2495468442742323,2.263434201331448,2.277182914780594,2.290789130117505,2.304248731268766,2.317557166612396,2.330709342139765,2.343699571868584,2.3565215782654194,2.369168536845671,2.3816331589851805,2.3939078066813977,2.405984632007669,2.417855733267645,2.42951331941531,2.440949874176229,2.4521583120231627,2.463132119119525,2.473865473836572,2.484353343240519,2.4945915535871523,2.5045768346398343,2.5143068389268697,2.5237801382553933,2.5329962004089706,2.5419553495203155,2.550658713604908,2.5591081626953622,2.5673062407494207,2.575256094116559,2.582961398937716,2.59042628937498,2.597655288230213,2.604653241021364,2.611425254331021,2.613940477339045
1.4412032372995534,1.8395334156529028,2.047671903771981,2.1491764000227263,2.157491736416586,2.12512307772638,2.090509904487516,2.065510671487548,2.0509160926657333,2.04477501019178,2.044942991505586,2.0496665832115504,2.057629159248084,2.067871763030422,2.0797027529583043,2.0926241386203683,2.1062771711817447,2.1204033852765893,2.134816817521412,2.1493840768589925,2.164009933713558,2.1786268310012007,2.1931872166859,2.2076579263709344,2.222016065041026,2.2362459886795407,2.2503370933826985,2.264282196789998,2.278076353289973,2.291715986668181,2.305198255413979,2.318520589777861,2.3316803574597094,2.3446746279975974,2.357500015522348,2.370152586081166,2.382627820009286,2.3949206221570933,2.4070253739704075,2.418936021191679,2.4306461906578565,2.4421493287875298,2.45343885378022,2.464508313307884,2.475351539544317,2.485962794249256,2.49633689768057,2.5064693366317687,2.5163563486463225,2.525994981024132,2.5353831248915992,2.5445195257784152,2.5534037732098778,2.5620362723157166,2.570418200913901,2.5785514554492592,2.5864385890607675,2.5940827447525283,2.601487586237975,2.608657228617298,2.615596170577836,2.622309229486268,2.628801480273606,2.635078198781473,2.637407963947482
1.3926202916452797,1.8091153658467125,2.0292159092197863,2.145285424428919,2.1676937648301773,2.1455260576831776,2.117222854451012,2.095962165618226,2.083623815430821,2.0788922907881986,2.079957111634382,2.085241073166422,2.093526675637517,2.103915694206953,2.115756806034879,2.1285804849440773,2.142048922768866,2.1559194562332875,2.170018228258374,2.1842212109740955,2.198440468552004,2.21261416670409,2.226699283465833,2.2406662818187346,2.2544952141604324,2.2681728743418605,2.2816907163938107,2.2950433338972736,2.3082273488063945,2.3212405993033847,2.334081546614209,2.346748843570916,2.3592410246296294,2.3715562895018376,2.3836923615050734,2.395646407745581,2.407415012069244,2.4189941937108927,2.4303794655326776,2.441565925408605,2.4525483740179888,2.4633214515314816,2.473879785262329,2.4842181403010724,2.494331565401414,2.504215527396761,2.5138660285667846,2.523279702917016,2.532453889042903,2.5413866787292707,2.5500769419665987,2.5585243301085514,2.5667292598276306,2.57469288090501,2.5824170312473047,2.5899041823781723,2.597157378493656,2.604180171845611,2.6109765568005745,2.617550904517464,2.6239078997285743,2.63005248080746,2.6359897838637605,2.641725091395548,2.643852662344526
1.3434280279431514,1.776524163158667,2.0074644295231465,2.1370372158362696,2.1727842349709383,2.1603664973783734,2.1380533964254886,2.120235672544147,2.1098464362291014,2.1062007512870657,2.107826203823584,2.1133273052919286,2.12159031175005,2.131781194853261,2.143291422731561,2.1556816562400627,2.168636206715488,2.181929002150418,2.195398803502434,2.208931261505266,2.222445911903783,2.235886725962568,2.249215230174355,2.262405490920702,2.2754404572605527,2.288309294235227,2.301005438554492,2.313525180677675,2.3258666301374173,2.3380289601112536,2.350011856264387,2.36181511662897,2.3734383652713125,2.3848808541548845,2.3961413358712007,2.4072179953596176,2.418108432090815,2.428809685835296,2.43931829986,2.449630414951458,2.459741887359653,2.469648423073732,2.479345720578304,2.488829614361926,2.498096211869856,2.507142017732328,2.515964040310577,2.524559877155273,2.532927777626917,2.5410666823178207,2.5489762403189413,2.5566568062910098,2.5641094201025614,2.5713357720700443,2.5783381570980377,2.5851194208139248,2.5916829005868114,2.598032363976257,2.6041719467337434,2.610106092085688,2.615839492582656,2.6213770355211063,2.6267237525261216,2.6318847736981152,2.6337983503206566
1.2935069890743252,1.741621010476682,1.9823034740843184,2.124307380712956,2.1725876176306285,2.1694148301523275,2.152737958711291,2.138053055901887,2.129304330050352,2.126427382668268,2.128288981214085,2.1336790864915383,2.1415913019017747,2.151258601938905,2.1621172753110582,2.1737595809782744,2.185892901776717,2.1983083776313266,2.210857772522706,2.223436635134459,2.2359720773229457,2.248413902307969,2.260728159568144,2.272892460146762,2.284892570740543,2.2967199371271465,2.308369882646432,2.3198402966287244,2.331130678262308,2.3422414387788177,2.3531733924055733,2.363927387075364,2.3745040408714493,2.384903561006021,2.395125629679133,2.405169346035105,2.415033216302261,2.424715185490591,2.434212704496494,2.443522825900721,2.4526423214234456,2.46156781340431,2.4702959125508834,2.478823354486863,2.487147128210129,2.4952645908242017,2.503173564177473,2.510872410596482,2.51836008649463,2.525636173935475,2.5327008915072087,2.539555086657632,2.546200212318472,2.5526382908209544,2.5588718682814253,2.564903962380761,2.5707380062187903,2.5763777905667995,2.581827406418413,2.5870911893586577,2.5921736668444804,2.597079509236184,2.601813485028029,2.6063804205650003,2.6080730666483802
